강남이세계,셜록홈즈 강남2호점,http://sherlock-holmes.co.kr/attach/theme/16379326781.jpg,-,-,12월 이세계 리마스터버전이 오픈됩니다.
아이러브카페,셜록홈즈 강남2호점,http://sherlock-holmes.co.kr/attach/theme/16367713911.jpg,-,-,지금 신선한 장치와 뜨거운 문제로 커피를 내리는 중입니다.
[웹툰원작] 타인은 지옥이다,셜록홈즈 강남2호점,http://sherlock-holmes.co.kr/attach/theme/15678248911.jpg,스릴러,-,"인간은 사실 공존할수 없는 동물일수도 있어, 서로 필요때문에 어쩔수없이 사는거야. 여기다 쓰는말인지 모르겠는데 ‘타인은 지옥이다’라는 말이 있잖아요..?"
보헤미아 왕국의 스캔들,셜록홈즈 강남2호점,http://sherlock-holmes.co.kr/attach/theme/15223022191.jpg,드라마,-,보헤미아의 왕과 스칸디나비아 공주의 결혼. 그러나 가수 아이린과의 스캔들로 인해 공주 가문과의 파혼을 걱정하는 왕은 결국 탐정 셜록홈즈에게 그녀에게서 그와 관련된 흔적들을 지워달라 요청하는 데.. 수사 의뢰를 받고 사진을 비롯한 흔적들을 지우기 위해 나서는 셜록홈즈..그러나 뜻 밖의 아이린의 결혼 사실을 알게 되고.. 그는 과연 사건을 해결할 수 있을까?
지옥의 배달부,셜록홈즈 강남2호점,http://sherlock-holmes.co.kr/attach/theme/15755979581.jpg,판타지,-,평소 열혈배달부로 소문난 김모군. 아주머니로 부터 아들 생일 날 된장국을 식지 않게 배달해 줄 것을 요청받는다. 고객 이모솔의 집에 방문해보니.... 된장국을 왜 먹지를 못하누ㅠ.ㅠ 배달부의 사명을 위해 지옥까지 쫓아간다! 본격 코믹호러힐링감동대서사시! (지옥의 라이더 테마업데이트 버전입니다!)
혼:원혼의저주,셜록홈즈 구리점,http://sherlock-holmes.co.kr/attach/theme/15108152571.jpg,-,-,12년 전 문을 닫은 폐병원. 그 곳에 들어간 사람들중 누구도 살아서 나오지 못했다는 흉흉한 소문에 궁금증이 생긴 당신. 인적이 끊긴 병원에 찾아가보기로 하는데... 병원 입구에서부터 풍기는 오싹하고 음침한 기운. 들어가자마자 갇히고 만다. 당신은 원혼의 저주를 풀고 이 곳에서 빠져나갈 수 있을 것인가?
호텔:사라진 다이아몬드,셜록홈즈 구리점,http://sherlock-holmes.co.kr/attach/theme/15234169491.jpg,-,-,"설록호텔의 귀중품 대형 다이아몬드 ‘가이아의축복’이 사라졌다. 호텔내부 사람 말고는 출입을 못하는 곳인데.. 과연, 누가 이곳에서 범행을 저질렀을까? 당신은 설록호텔의 귀중품 대형다이아몬드를 훔친 범인을 한시간 안에 찾아내야한다."
무속인 살인사건,셜록홈즈 구리점,http://sherlock-holmes.co.kr/attach/theme/15138466051.jpg,-,-,"TV에 출연할 정도로 유명한 무속인 이 어느 날 싸늘한 시체로 발견? 피해자는 TV에 출연하여 화려한 달변과 점술로 유명해진 박수무당으로, 어느 날 자신의 점집에서 잘린 머리가 불에 탄 채 단골 고객에게 발견되었다. 과연 어떠한 연유로 박무당 은 죽음을 맞이해야 했는가? 빛나는 추리로 진실을 파헤쳐 보자."
미녀와야수,셜록홈즈 구리점,http://sherlock-holmes.co.kr/attach/theme/15268939671.jpg,-,-,벨의 아버지는 딸에게 줄 장미를 꺾은 죄로 야수의 성에 갖히게된다. 아버지를 구하기 위해 야수의 성을 찾아가는 벨 야수의 성에는 놀라운 비밀이 있는데.. 비밀을 밝혀내는 과정에서 야수와의 사랑에 빠지게 되고 과연 두사람은 역경을 겪어내고 사랑의 결실을 이룰수 있을까? 원작의 스토리에 충실한 영화형 방탈출카페가 여러분을 기다립니다.
반고흐의방,셜록홈즈 구리점,http://sherlock-holmes.co.kr/attach/theme/14861117201.jpg,-,-,"시간여행자인 당신. 우연히 반 고흐의 마지막날로 여행하게 되었다. 자살을 앞둔 고흐와, 관련된 비밀들. 이 모든 것을 풀어 고흐를 자살로 부터 구하지 못한 다면 영영 시간의 늪에 빠질것이다. 자 이제 당신에게 타이머가 주어졌다."
파란지붕집,셜록홈즈 구월인천점,http://sherlock-holmes.co.kr/attach/theme/15668747371.jpg,호러,-,설녹읍 설녹2리 14-3 산 아래 파란지붕집에 어서오세요.
던전을 부탁해,셜록홈즈 구월인천점,http://sherlock-holmes.co.kr/attach/theme/15668746691.jpg,판타지,-,비인기 온라인게임 세헤라자드의 랭킹 1위인 당신. 그리고 오늘은 세헤라자드의 섭종전 마지막날이다.
좀비여친,셜록홈즈 구월인천점,http://sherlock-holmes.co.kr/attach/theme/15667250921.jpg,판타지,-,바이러스 변이를 연구하는 내여친 어느날 나를 은밀하게 초대하는데?
사라민,셜록홈즈 구월인천점,http://sherlock-holmes.co.kr/attach/theme/15667225401.jpg,역사,-,모일사 나팔라 백성민 본격 조선시대 구인구직소 사라민
지옥의 라이더,셜록홈즈 구월인천점,http://sherlock-holmes.co.kr/attach/theme/15045941311.jpg,판타지,-,평소 열혈배달부로 소문난 김모군. 아주머니로 부터 아들 생일 날 된장국을 식지 않게 배달해 줄 것을 요청받는다. 고객 이모솔의 집에 방문해보니.... 된장국을 왜 먹지를 못하누ㅠ.ㅠ 배달부의 사명을 위해 지옥까지 쫓아간다! 본격 코믹호러힐링감동대서사시!
반하셨군요?,셜록홈즈 노량진점,http://sherlock-holmes.co.kr/attach/theme/15911791411.jpg,-,-,방탈출 카페에서 알바 하는 같은 과 여사친(?) 미정이가 은밀하게 나에게 말했다. <오늘 저녁에 나 알바 하는데 올래?>
노량진 고시생의 사랑-여자편,셜록홈즈 노량진점,http://sherlock-holmes.co.kr/attach/theme/15375002701.jpg,드라마감성,-,"안녕? 난 노량진에서 고시 공부중인 김민지라고 해! 계속되는 불합격 소식과 생활고로 인해 힘들고 우울한 날이 계속 되지만 유일한 가족인 소중한 엄마와, 7년동안 사귄 멋진 남자친구가 있어 버틸만 해! 오늘은 내 29번째 생일이야. 평소같은 나날을 보내다 내 반지하 고시원에 들어간 순간 ‘어머나!’ 깜짝 놀랬어. 내 이야기를 한번 들어 보겠니..?"
어린왕자,셜록홈즈 노량진점,http://sherlock-holmes.co.kr/attach/theme/15330166641.jpg,감성SF,-,"장미와 다툰 뒤, 생각할 시간을 갖기 위해 여행을 떠나는 어린왕자. 항해 도중 연료가 부족해 지구의 어느 사막에 불시착하게 된다. 연료를 구하기 위해 이리저리 사막을 탐험하던 중 예기치 않는 상황을 조우하게 되는데..."
프로젝트:노아,셜록홈즈 노량진점,http://sherlock-holmes.co.kr/attach/theme/15330165001.jpg,SF드라마,-,전 인류가 멸망의 위기에 처했다. 급격한 인구증가로 인한 자연재해. 전쟁. 이 문제를 해결하기 위해 어떠한 단체에서 프로젝트를 진행했지만 알 수 없는 이유로 중단되게 되었다. 당신은 비밀리에 이 프로젝트를 완료하라는 임무를 받고 해저기지에 잠입하게 되는데.. 과연 당신은 성공적으로 완료할 수 있을것인가?
중고로운 평화나라,셜록홈즈 노량진점,http://sherlock-holmes.co.kr/attach/theme/15921906361.jpg,코미디스릴러,-,다가오는 여자친구와의 기념일. 여자친구에게 명품백을 선물해주고 싶지만 너무 높은 가격에 좌절하게 되는 한남자.. 결국 그가 찾게 된 것은 중고거래 사이트에서 발견한 감쪽같은 명품가방! 이 이야기의 끝은 어떻게 될 것인지!
빛과 그림자:화이트의죽음2,셜록홈즈 노량진점,http://sherlock-holmes.co.kr/attach/theme/15302596301.jpg,-,-,"옐로우는 감옥에 가고, 사건은 영원히 종결된 것만 같았다. 이미 30대 때 세계적인 작가가 된 화이트, 그의 옆에는 그림자와 같은 존재인 블랙이 있었다. 그는 일평생을 천재작가의 그늘에서 사는데.. 전세계 독자들을 슬프게 만든 화이트의 죽음, 그 뒤로 언젠가부터 블랙의 소식도 사라지게 되고. 블랙은 금세 사람들의 기억에서 지워져 버렸지만 당신은 왠지 이 사건이 화이트의 죽음과 무관하지 않을 거란 생각이 들어, 화이트의 방을 다시 조사하기 시작한다."
지프리트의 심장,셜록홈즈 노원점,http://sherlock-holmes.co.kr/attach/theme/15847493791.jpg,판타지,-,"[플리퍼 시티 에피소드 01] 잊혀진 이야기 속에 전해지는 순수 에너지의 결정체 ""지프리트의 심장""을 찾기 위해 플리퍼 시티를 헤매던 일행. 마을 외곽의 한 골동품 점에서 가고자 하는 곳의 좌표를 알려준다는 검은 주사위를 얻는다. 검은 주사위가 만들어 준 좌표를 통해 도착한 곳은 알 수 없는 낡은 기관실. 그곳의 수수께끼를 풀고 지프리트의 심장을 찾아낼 수 있을까"
황금 감옥 : 와캄,셜록홈즈 노원점,http://sherlock-holmes.co.kr/attach/theme/15879559821.jpg,-,-,지금까지 봐왔던 감옥들과는 사뭇 다른 분위기의 낯선 감옥. 그 안에서 펼쳐진 끝을 알 수 없는 새로운 이야기. 이전까지 경험할 수 없었던 색다른 테마가 당신을 기다립니다. 
스토커,셜록홈즈 노원점,http://sherlock-holmes.co.kr/attach/theme/15311889941.jpg,-,-,"세간을 떠들석하게 만든 싸이코패스 납치범. 그는 여자친구였던 사람과 닮은 사람만을 골라 납치하고 잔인하게 살해 한다고 한다. 이런일이 남의 일인 줄로만 알았는데….당신의 여자친구가 실종된다. 셜록홈즈 탐정소의 도움을 받아 납치범의 집을 찾게 되고, 그가 1시간 동안 자리를 비운다는 사실을 알게 된다. 납치범이 집을 비운 시간 안에 여자친구를 구해 탈출하자!! "
파라오의 심판,셜록홈즈 노원점,http://sherlock-holmes.co.kr/attach/theme/15613578411.jpg,-,-,람세스 3세의 보물을 훔치고 저주를 피해 무사히 탈출한 나 더 많은 파라오 보물의 비밀을 알기 위해 이집트 국립 도서관으로 향하게 되는데... 예기치 않는 모험이 시작 되어 버렸다! 
미녀와야수2,셜록홈즈 노원점,http://sherlock-holmes.co.kr/attach/theme/15508014821.jpg,-,-,"야수와 미녀의 해피엔딩으로 끝난줄 만 알았던 동화속 야수의 성에서 살인사건이 발생했다. 피해자는 바로 성주인 ‘야수’. 사건 현장을 본 벨의 사촌동생 루시는 현장을 살펴보고 주변인들의 증언을 통해 야수의 부인 벨 , 성의 요리사 스타곤, 성의 하인 미세스팟, 그리고 미녀의 아버지 모리스등 네 명을 용의자로 지목한다. 과연 성주인 ‘야수’를 죽인 범인은?"
도둑들,셜록홈즈 노원점,http://sherlock-holmes.co.kr/attach/theme/15105462071.jpg,-,-,"유명화가의 희귀품만전시해서 그 가치가 높은 크라임 미술관, 이곳은 보안으로도 유명해 한번도 도둑맞은 적이 없다. 당신은 이곳을 털기위해 천재해커 빌리와 손을 잡게 되고 빌리가 한시간동안 경비 시스템을 마비 시킬 수 있다는데..자 주어진 시간은 한시간! 미술관을 털어라!"
웨딩크루즈 살인사건-2탄,셜록홈즈 뉴안양점,http://sherlock-holmes.co.kr/attach/theme/15928171051.jpg,추리,-,"거대 부호 김만술과 그의 아내 미치코는 결혼생활 10주년을 기념하기 위해 호화 크루즈 여행을 떠나게 되었다, 로맨틱한 웨딩 크루즈 여행을 꿈꿨것만.. 크루즈 안에서 김만술은 시체로 발견된다. 용의자는 김만술씨의 아내 미치코를 포함한 탑승객 4명! 크루즈 여행으로 휴가길에 올랐던 명탐정 셜록홈즈는 여행길에서 다시 살인사건을 맡게 되는데..?!"
중고로운 평화나라,셜록홈즈 뉴안양점,http://sherlock-holmes.co.kr/attach/theme/15921906361.jpg,코미디스릴러,-,다가오는 여자친구와의 기념일. 여자친구에게 명품백을 선물해주고 싶지만 너무 높은 가격에 좌절하게 되는 한남자.. 결국 그가 찾게 된 것은 중고거래 사이트에서 발견한 감쪽같은 명품가방! 이 이야기의 끝은 어떻게 될 것인지!
황금 감옥 : 와캄,셜록홈즈 대구동성로점,http://sherlock-holmes.co.kr/attach/theme/15879559821.jpg,-,-,지금까지 봐왔던 감옥들과는 사뭇 다른 분위기의 낯선 감옥. 그 안에서 펼쳐진 끝을 알 수 없는 새로운 이야기. 이전까지 경험할 수 없었던 색다른 테마가 당신을 기다립니다.
지프리트의 심장,셜록홈즈 대구동성로점,http://sherlock-holmes.co.kr/attach/theme/15847493791.jpg,판타지,-,"[플리퍼 시티 에피소드 01] 잊혀진 이야기 속에 전해지는 순수 에너지의 결정체 ""지프리트의 심장""을 찾기 위해 플리퍼 시티를 헤매던 일행. 마을 외곽의 한 골동품 점에서 가고자 하는 곳의 좌표를 알려준다는 검은 주사위를 얻는다. 검은 주사위가 만들어 준 좌표를 통해 도착한 곳은 알 수 없는 낡은 기관실. 그곳의 수수께끼를 풀고 지프리트의 심장을 찾아낼 수 있을까"
단잠,셜록홈즈 대구동성로점,http://sherlock-holmes.co.kr/attach/theme/15614261891.jpg,감성,-,"몸도 마음도 지친 퇴근길, 지하철역에서 마주한 낯선 포스터 하나. 지친 당신에게 위로가 될 피아노 콘서트 : 단잠. 지금 시작합니다."
랑슈 뷰티연구소,셜록홈즈 대구동성로점,http://sherlock-holmes.co.kr/attach/theme/15610958651.jpg,드라마,-,당신의 아름다움을 찾아드립니다.
피플인사이드 (40분),셜록홈즈 대전 신세계백화점,http://sherlock-holmes.co.kr/attach/theme/16318581131.jpg,협동,-,주어진시간 40분 남녀노소 국적 상관없이 모두가 즐겁게 즐길 수 있는 아케이드형 방탈출 피플인사이드. 각자 방에갇혀 서로협동을 통해 탈출해야 합니다.
무한의 던전 (20분),셜록홈즈 대전 신세계백화점,http://sherlock-holmes.co.kr/attach/theme/16312475121.jpg,탈출,-,주어진 시간은 20분. 탈출구를 찾아 탈출하는것이 목표입니다.
언더월드,셜록홈즈 대전 신세계백화점,http://sherlock-holmes.co.kr/attach/theme/16297797541.jpg,판타지,-,스팀펑크시대의 개구쟁이천재소녀발명가 조이! 갖가지 발명품들을 만들며 지내고있다 오늘도의뢰받은물건을 배달해보실까!
죽음의 신,셜록홈즈 대전 신세계백화점,http://sherlock-holmes.co.kr/attach/theme/16293576611.jpg,-,-,오늘의 마지막 손님을 모시러 갑니다
지프리트의 심장,셜록홈즈 대전 신세계백화점,http://sherlock-holmes.co.kr/attach/theme/16293569191.jpg,판타지,-,"[플리퍼 시티 에피소드 01] 잊혀진 이야기 속에 전해지는 순수 에너지의 결정체 ""지프리트의 심장""을 찾기 위해 플리퍼 시티를 헤매던 일행. 마을 외곽의 한 골동품 점에서 가고자 하는 곳의 좌표를 알려준다는 검은 주사위를 얻는다. 검은 주사위가 만들어 준 좌표를 통해 도착한 곳은 알 수 없는 낡은 기관실. 그곳의 수수께끼를 풀고 지프리트의 심장을 찾아낼 수 있을까"
미녀와야수2,셜록홈즈 대학로점,http://sherlock-holmes.co.kr/attach/theme/15508014821.jpg,-,-,벨의 아버지는 딸에게 줄 장미를 꺾은 죄로 야수의 성에 갖히게된다. 아버지를 구하기 위해 야수의 성을 찾아가는 벨 야수의 성에는 놀라운 비밀이 있는데.. 비밀을 밝혀내는 과정에서 야수와의 사랑에 빠지게 되고 과연 두사람은 역경을 겪어내고 사랑의 결실을 이룰수 있을까? 원작의 스토리에 충실한 영화형 방탈출카페가 여러분을 기다립니다.
무속인 살인사건,셜록홈즈 대학로점,http://sherlock-holmes.co.kr/attach/theme/15138466051.jpg,-,-,"TV에 출연할 정도로 유명한 무속인 이 어느 날 싸늘한 시체로 발견? 피해자는 TV에 출연하여 화려한 달변과 점술로 유명해진 박수무당으로, 어느 날 자신의 점집에서 잘린 머리가 불에 탄 채 단골 고객에게 발견되었다. 과연 어떠한 연유로 박무당 은 죽음을 맞이해야 했는가? 빛나는 추리로 진실을 파헤쳐 보자."
드림 인베이더,셜록홈즈 대학로점,http://sherlock-holmes.co.kr/attach/theme/15115112601.jpg,-,-,"당신은 비밀스러운 집단에 교육받고 초능력을 부여받은 D-CREW의 멤버이다. 당신은 대형 프로젝트에 투입되게 되었는데, 그것은 바로 가장 유명한 스마트폰 S사의 차세대 휴대폰제작 S프로젝트를 알아내는 것이다. 우리들은 제한된 1시간 내에 S사 간부의 꿈에 들어가서 S프로젝트의 전말을 알아내야만 한다. 과연, 당신은 프로젝트르 성공하고 꿈에서 나올 수 있을 것인가?"
위험한 레시피,셜록홈즈 대학로점,http://sherlock-holmes.co.kr/attach/theme/15235829331.jpg,-,-,"위험한 레시피 연일 매스컴에 보도되는 이곳은 3대 맛집으로까지 소문이 자자한 식당. 이 식당은 3개월전만 해도 폐업설이 돌 정도로 손님이 없고, 장소까지 외딴곳이라 으스스하기 까지 한 곳이었다. 3개월전 식당주인의 각성으로 전국의 갖은 레시피를 수집하여 마침내 전국에서 입소문이 자자한 명소가 되었다고 하는데... 까다로운 미식가로 전국의 유명한 맛집을 순방하는 당신은 이곳 식당의 비밀이 궁금하여 견딜수 없게되고 마침내 맛의 비밀을 파헤쳐보려한다. 과연 이곳 레시피의 비밀은 무엇일까?"
혼:원혼의저주,셜록홈즈 대학로점,http://sherlock-holmes.co.kr/attach/theme/15108152571.jpg,-,-,12년 전 문을 닫은 폐병원. 그 곳에 들어간 사람들중 누구도 살아서 나오지 못했다는 흉흉한 소문에 궁금증이 생긴 당신. 인적이 끊긴 병원에 찾아가보기로 하는데... 병원 입구에서부터 풍기는 오싹하고 음침한 기운. 들어가자마자 갇히고 만다. 당신은 원혼의 저주를 풀고 이 곳에서 빠져나갈 수 있을 것인가?
거짓말,셜록홈즈 동탄점,http://sherlock-holmes.co.kr/attach/theme/15813901681.jpg,감성테마,-,"한적한 오후, 맑은 공기를 마시며 여유롭게 공원에 산책을 나온 당신. 곳곳엔 데이트 하는 연인들, 반려동물과 산책하는 사람들. 이 곳에 혼자 있는 건 당신뿐이었지만 이내 곧 벤치에 앉아 있는 그녀를 만날 수 있었다."
귀신이 산다,셜록홈즈 동탄점,http://sherlock-holmes.co.kr/attach/theme/15813900701.jpg,공포체험,-,커뮤니티 사이트에서 귀신구경이라는 제목의 글을 본 당신. 귀신을 믿진 않지만 호기심이 들어 친구들과 함께 문제의 집을 방문하게 되는데..
사각사각,셜록홈즈 부천점,http://sherlock-holmes.co.kr/attach/theme/15507384891.jpg,-,-,"피노키오의 아버지 제페토. 그는 살아있는 나무인형 제작에 성공했으나 제멋대로 행동하는 피노키오를 실패작이라 여겼다. 실패의 이유를 재료 탓이라 여긴 그는 최상의 재료를 물색하던 중 지하 무덤을 발견하게 되는데… 매장된 지 얼마 안 된 신선한 시체들 중 우수한 신체들을 맞추며 ‘사각사각’ 소리와 함께 미친 듯이 작업을 하는 제페토, 그의 미친 행동을 막아야한다."
호텔:사라진 다이아몬드,셜록홈즈 부천점,http://sherlock-holmes.co.kr/attach/theme/15234169491.jpg,-,-,"설록호텔의 귀중품 대형 다이아몬드 ‘가이아의축복’이 사라졌다. 호텔내부 사람 말고는 출입을 못하는 곳인데.. 과연, 누가 이곳에서 범행을 저질렀을까? 당신은 설록호텔의 귀중품 대형다이아몬드를 훔친 범인을 한시간 안에 찾아내야한다."
지옥의 배달부,셜록홈즈 부천점,http://sherlock-holmes.co.kr/attach/theme/15755979581.jpg,판타지,-,평소 열혈배달부로 소문난 김모군. 아주머니로 부터 아들 생일 날 된장국을 식지 않게 배달해 줄 것을 요청받는다. 고객 이모솔의 집에 방문해보니.... 된장국을 왜 먹지를 못하누ㅠ.ㅠ 배달부의 사명을 위해 지옥까지 쫓아간다! 본격 코믹호러힐링감동대서사시! (지옥의 라이더 테마업데이트 버전입니다!)
프로젝트:노아,셜록홈즈 부천점,http://sherlock-holmes.co.kr/attach/theme/15330165001.jpg,SF드라마,-,전 인류가 멸망의 위기에 처했다. 급격한 인구증가로 인한 자연재해. 전쟁. 이 문제를 해결하기 위해 어떠한 단체에서 프로젝트를 진행했지만 알 수 없는 이유로 중단되게 되었다. 당신은 비밀리에 이 프로젝트를 완료하라는 임무를 받고 해저기지에 잠입하게 되는데.. 과연 당신은 성공적으로 완료할 수 있을것인가?
[NEW]나쁜놈 나쁜놈 나쁜놈,셜록홈즈 부평점,http://sherlock-holmes.co.kr/attach/theme/15446918861.jpg,어드벤처,-,엘파소 최대 갱단 보스 플로이드가 보안관들에게 잡혀 교수형에 처하게됬다. 방금 임무를 마치고 돌아온 조직원 브라이언은 뜻밖의 소식에 교수형 현장으로 달려간다. (나쁜놈 나쁜놈 나쁜놈 문제 리뉴얼 버전입니다)
지하감옥,셜록홈즈 부평점,http://sherlock-holmes.co.kr/attach/theme/14861029631.jpg,-,-,"""......여기는 대체 어디지?"" 정신을 차려보니 끔찍한 지하감옥에 갇혀 있는 당신 ""게으름은....곧....죄악이다..?"" ""제한시간 1시간을...주지..?"" 지하감옥을 거쳐 간 사람들이 남긴 흔적과 단서. 의문은 더해져만 가는데... 1시간 이내에 이 곳을 나가지 않으면 나도 저들처럼 되고 말거야!"
빛과 그림자:화이트의죽음2,셜록홈즈 분당야탑점,http://sherlock-holmes.co.kr/attach/theme/15302596301.jpg,-,-,"옐로우는 감옥에 가고, 사건은 영원히 종결된 것만 같았다. 이미 30대 때 세계적인 작가가 된 화이트, 그의 옆에는 그림자와 같은 존재인 블랙이 있었다. 그는 일평생을 천재작가의 그늘에서 사는데.. 전세계 독자들을 슬프게 만든 화이트의 죽음, 그 뒤로 언젠가부터 블랙의 소식도 사라지게 되고. 블랙은 금세 사람들의 기억에서 지워져 버렸지만 당신은 왠지 이 사건이 화이트의 죽음과 무관하지 않을 거란 생각이 들어, 화이트의 방을 다시 조사하기 시작한다."
무속인 살인사건,셜록홈즈 분당야탑점,http://sherlock-holmes.co.kr/attach/theme/15138466051.jpg,-,-,"TV에 출연할 정도로 유명한 무속인 이 어느 날 싸늘한 시체로 발견? 피해자는 TV에 출연하여 화려한 달변과 점술로 유명해진 박수무당으로, 어느 날 자신의 점집에서 잘린 머리가 불에 탄 채 단골 고객에게 발견되었다. 과연 어떠한 연유로 박무당 은 죽음을 맞이해야 했는가? 빛나는 추리로 진실을 파헤쳐 보자."
반고흐의방,셜록홈즈 분당야탑점,http://sherlock-holmes.co.kr/attach/theme/14861117201.jpg,-,-,"시간여행자인 당신. 우연히 반 고흐의 마지막날로 여행하게 되었다. 자살을 앞둔 고흐와, 관련된 비밀들. 이 모든 것을 풀어 고흐를 자살로 부터 구하지 못한 다면 영영 시간의 늪에 빠질것이다. 자 이제 당신에게 타이머가 주어졌다."
도둑들-문제도둑,셜록홈즈 분당야탑점,http://sherlock-holmes.co.kr/attach/theme/16134366021.jpg,-,-,몽블랑 미술관에 괴도 루팡으로부터 모든 미술품을 훔치겠다는 초대장이 날아왔다. 몇일 뒤 마법을 부린 듯 괴도루팡은 미술품들을 하나씩 훔쳐가고 (본 테마는 도둑들 테마의 문제 리뉴얼 버전 입니다)
혼:원혼의저주,셜록홈즈 분당야탑점,http://sherlock-holmes.co.kr/attach/theme/15108152571.jpg,-,-,12년 전 문을 닫은 폐병원. 그 곳에 들어간 사람들중 누구도 살아서 나오지 못했다는 흉흉한 소문에 궁금증이 생긴 당신. 인적이 끊긴 병원에 찾아가보기로 하는데... 병원 입구에서부터 풍기는 오싹하고 음침한 기운. 들어가자마자 갇히고 만다. 당신은 원혼의 저주를 풀고 이 곳에서 빠져나갈 수 있을 것인가?
호텔:사라진 다이아몬드,셜록홈즈 성신여대점,http://sherlock-holmes.co.kr/attach/theme/15234169491.jpg,-,-,"설록호텔의 귀중품 대형 다이아몬드 ‘가이아의축복’이 사라졌다. 호텔내부 사람 말고는 출입을 못하는 곳인데.. 과연, 누가 이곳에서 범행을 저질렀을까? 당신은 설록호텔의 귀중품 대형다이아몬드를 훔친 범인을 한시간 안에 찾아내야한다."
크라임씬,셜록홈즈 성신여대점,http://sherlock-holmes.co.kr/attach/theme/14861023521.gif,-,-,한 가정에서 일어난 끔찍한 살인사건.. 엄마와 막내딸은 실종이 되었고 다른 가족들은 처참히 살해된 현장만이 남아있다. 이런 끔찍한 일을 벌인사람이 누구인지 이 사건의 수사를 맡게된 나는 과연 범인을 찾아낼 수 있을것인가
보헤미아 왕국의 스캔들,셜록홈즈 성신여대점,http://sherlock-holmes.co.kr/attach/theme/15223022191.jpg,드라마,-,보헤미아의 왕과 스칸디나비아 공주의 결혼. 그러나 가수 아이린과의 스캔들로 인해 공주 가문과의 파혼을 걱정하는 왕은 결국 탐정 셜록홈즈에게 그녀에게서 그와 관련된 흔적들을 지워달라 요청하는 데.. 수사 의뢰를 받고 사진을 비롯한 흔적들을 지우기 위해 나서는 셜록홈즈..그러나 뜻 밖의 아이린의 결혼 사실을 알게 되고.. 그는 과연 사건을 해결할 수 있을까?
